,Latitude,Longitude,Preds
106048,41.686398,-87.531635,1
106049,41.686398,-87.531635,1
106050,41.686398,-87.531635,1
106051,41.686398,-87.531635,1
106052,41.686398,-87.531635,1
106077,41.775051,-87.65535600000001,1
106078,41.775051,-87.65535600000001,1
106079,41.775051,-87.65535600000001,1
106080,41.775051,-87.65535600000001,1
106081,41.775051,-87.65535600000001,1
106082,41.775051,-87.65535600000001,1
106083,41.775051,-87.65535600000001,1
106084,41.775051,-87.65535600000001,1
106085,41.644612,-87.60449799999999,1
106086,41.644612,-87.60449799999999,1
106087,41.644612,-87.60449799999999,1
106088,41.644612,-87.60449799999999,1
106089,41.644612,-87.60449799999999,1
106090,41.644612,-87.60449799999999,1
106091,41.644612,-87.60449799999999,1
106092,41.644612,-87.60449799999999,1
106101,41.717753,-87.531657,1
106102,41.717753,-87.531657,1
106103,41.717753,-87.531657,1
106104,41.717753,-87.531657,1
106105,41.717753,-87.531657,1
106106,41.717753,-87.531657,1
106107,41.717753,-87.531657,1
106108,41.717753,-87.531657,1
106119,41.702723999999996,-87.536497,1
106120,41.702723999999996,-87.536497,1
106121,41.702723999999996,-87.536497,1
106122,41.702723999999996,-87.536497,1
106123,41.702723999999996,-87.536497,1
106124,41.702723999999996,-87.536497,1
106125,41.702723999999996,-87.536497,1
106126,41.702723999999996,-87.536497,1
106127,41.984809000000006,-87.728492,1
106128,41.984809000000006,-87.728492,1
106129,41.984809000000006,-87.728492,1
106130,41.984809000000006,-87.728492,1
106131,41.984809000000006,-87.728492,1
106132,41.984809000000006,-87.728492,1
106133,41.984809000000006,-87.728492,1
106134,41.984809000000006,-87.728492,1
106135,41.772846,-87.740029,1
106136,41.772846,-87.740029,1
106137,41.772846,-87.740029,1
106138,41.772846,-87.740029,1
106139,41.772846,-87.740029,1
106140,41.772846,-87.740029,1
106141,41.772846,-87.740029,1
106142,41.772846,-87.740029,1
106151,41.659112,-87.53869300000001,1
106152,41.659112,-87.53869300000001,1
106153,41.659112,-87.53869300000001,1
106154,41.659112,-87.53869300000001,1
106155,41.659112,-87.53869300000001,1
106156,41.659112,-87.53869300000001,1
106157,41.659112,-87.53869300000001,1
106158,41.659112,-87.53869300000001,1
106159,41.659112,-87.53869300000001,1
106160,41.992478000000006,-87.862995,1
106161,41.992478000000006,-87.862995,1
106162,41.992478000000006,-87.862995,1
106163,41.992478000000006,-87.862995,1
106164,41.992478000000006,-87.862995,1
106165,41.992478000000006,-87.862995,1
106166,41.992478000000006,-87.862995,1
106167,41.992478000000006,-87.862995,1
106168,41.992478000000006,-87.862995,1
106169,41.974689,-87.890615,1
106170,41.974689,-87.890615,1
106171,41.974689,-87.890615,1
106172,41.974689,-87.890615,1
106173,41.974689,-87.890615,1
106174,41.974689,-87.890615,1
106175,41.974689,-87.890615,1
106176,41.974689,-87.890615,1
106177,41.974689,-87.890615,1
106178,41.974689,-87.890615,1
106179,41.974689,-87.890615,1
106180,41.974689,-87.890615,1
106181,41.974689,-87.890615,1
106182,41.974689,-87.890615,1
106183,41.974689,-87.890615,1
106184,41.974689,-87.890615,1
106185,41.974689,-87.890615,1
106186,41.974689,-87.890615,1
106187,41.957799,-87.930995,1
106188,41.957799,-87.930995,1
106189,41.957799,-87.930995,1
106190,41.957799,-87.930995,1
106191,41.957799,-87.930995,1
106192,41.957799,-87.930995,1
106193,41.957799,-87.930995,1
106194,41.957799,-87.930995,1
106195,41.690422999999996,-87.656929,1
106196,41.690422999999996,-87.656929,1
106197,41.690422999999996,-87.656929,1
106198,41.690422999999996,-87.656929,1
106199,41.690422999999996,-87.656929,1
106200,41.690422999999996,-87.656929,1
106201,41.690422999999996,-87.656929,1
106202,41.690422999999996,-87.656929,1
106211,41.675876,-87.651515,1
106212,41.675876,-87.651515,1
106213,41.675876,-87.651515,1
106214,41.675876,-87.651515,1
106215,41.675876,-87.651515,1
106216,41.675876,-87.651515,1
106217,41.675876,-87.651515,1
106218,41.675876,-87.651515,1
106243,41.95477,-87.73089,1
106244,41.95477,-87.73089,1
106245,41.95477,-87.73089,1
106246,41.95477,-87.73089,1
106247,41.95477,-87.73089,1
106248,41.95477,-87.73089,1
106249,41.95477,-87.73089,1
106250,41.95477,-87.73089,1
106251,41.933652,-87.738416,1
106252,41.933652,-87.738416,1
106253,41.933652,-87.738416,1
106254,41.933652,-87.738416,1
106255,41.933652,-87.738416,1
106256,41.933652,-87.738416,1
106257,41.933652,-87.738416,1
106258,41.933652,-87.738416,1
106259,41.94828,-87.74134000000001,1
106260,41.94828,-87.74134000000001,1
106261,41.94828,-87.74134000000001,1
106262,41.94828,-87.74134000000001,1
106263,41.94828,-87.74134000000001,1
106264,41.94828,-87.74134000000001,1
106265,41.94828,-87.74134000000001,1
106266,41.94828,-87.74134000000001,1
106267,41.925197999999995,-87.746381,1
106268,41.925197999999995,-87.746381,1
106269,41.925197999999995,-87.746381,1
106270,41.925197999999995,-87.746381,1
106271,41.925197999999995,-87.746381,1
106272,41.925197999999995,-87.746381,1
106273,41.925197999999995,-87.746381,1
106274,41.925197999999995,-87.746381,1
106275,41.973845000000004,-87.805059,1
106276,41.973845000000004,-87.805059,1
106277,41.973845000000004,-87.805059,1
106278,41.973845000000004,-87.805059,1
106279,41.973845000000004,-87.805059,1
106280,41.973845000000004,-87.805059,1
106281,41.973845000000004,-87.805059,1
106282,41.973845000000004,-87.805059,1
106283,41.973845000000004,-87.805059,1
106284,41.973845000000004,-87.805059,1
106285,41.973845000000004,-87.805059,1
106286,41.973845000000004,-87.805059,1
106287,41.743402,-87.731435,1
106288,41.743402,-87.731435,1
106289,41.743402,-87.731435,1
106290,41.743402,-87.731435,1
106291,41.743402,-87.731435,1
106292,41.743402,-87.731435,1
106293,41.743402,-87.731435,1
106294,41.743402,-87.731435,1
106303,41.947227000000005,-87.67145699999999,1
106304,41.947227000000005,-87.67145699999999,1
106305,41.947227000000005,-87.67145699999999,1
106306,41.947227000000005,-87.67145699999999,1
106307,41.947227000000005,-87.67145699999999,1
106308,41.947227000000005,-87.67145699999999,1
106309,41.947227000000005,-87.67145699999999,1
106310,41.947227000000005,-87.67145699999999,1
106319,41.753411,-87.63981700000001,1
106320,41.753411,-87.63981700000001,1
106321,41.753411,-87.63981700000001,1
106322,41.753411,-87.63981700000001,1
106323,41.753411,-87.63981700000001,1
106324,41.753411,-87.63981700000001,1
106325,41.753411,-87.63981700000001,1
106326,41.753411,-87.63981700000001,1
106327,41.904194,-87.756155,1
106328,41.904194,-87.756155,1
106329,41.904194,-87.756155,1
106330,41.904194,-87.756155,1
106331,41.904194,-87.756155,1
106332,41.904194,-87.756155,1
106333,41.904194,-87.756155,1
106334,41.904194,-87.756155,1
106335,41.951865999999995,-87.72505699999999,1
106336,41.951865999999995,-87.72505699999999,1
106337,41.951865999999995,-87.72505699999999,1
106338,41.951865999999995,-87.72505699999999,1
106339,41.951865999999995,-87.72505699999999,1
106340,41.951865999999995,-87.72505699999999,1
106341,41.951865999999995,-87.72505699999999,1
106342,41.951865999999995,-87.72505699999999,1
106343,41.763733,-87.742302,1
106344,41.763733,-87.742302,1
106345,41.763733,-87.742302,1
106346,41.763733,-87.742302,1
106347,41.763733,-87.742302,1
106348,41.763733,-87.742302,1
106349,41.763733,-87.742302,1
106350,41.763733,-87.742302,1
106351,41.98728,-87.666066,1
106352,41.98728,-87.666066,1
106353,41.98728,-87.666066,1
106354,41.98728,-87.666066,1
106355,41.98728,-87.666066,1
106356,41.98728,-87.666066,1
106357,41.98728,-87.666066,1
106358,41.98728,-87.666066,1
106359,41.912563,-87.66805500000001,1
106360,41.912563,-87.66805500000001,1
106361,41.912563,-87.66805500000001,1
106362,41.912563,-87.66805500000001,1
106363,41.912563,-87.66805500000001,1
106364,41.912563,-87.66805500000001,1
106365,41.912563,-87.66805500000001,1
106366,41.912563,-87.66805500000001,1
106367,41.965571000000004,-87.78197800000001,1
106368,41.965571000000004,-87.78197800000001,1
106369,41.965571000000004,-87.78197800000001,1
106370,41.965571000000004,-87.78197800000001,1
106371,41.965571000000004,-87.78197800000001,1
106372,41.965571000000004,-87.78197800000001,1
106373,41.965571000000004,-87.78197800000001,1
106374,41.965571000000004,-87.78197800000001,1
106375,41.951878,-87.789234,1
106376,41.951878,-87.789234,1
106377,41.951878,-87.789234,1
106378,41.951878,-87.789234,1
106379,41.951878,-87.789234,1
106380,41.951878,-87.789234,1
106381,41.951878,-87.789234,1
106382,41.951878,-87.789234,1
106383,42.009876,-87.807277,1
106384,42.009876,-87.807277,1
106385,42.009876,-87.807277,1
106386,42.009876,-87.807277,1
106387,42.009876,-87.807277,1
106388,42.009876,-87.807277,1
106389,42.009876,-87.807277,1
106390,42.009876,-87.807277,1
106391,41.942285,-87.761726,1
106392,41.942285,-87.761726,1
106393,41.942285,-87.761726,1
106394,41.942285,-87.761726,1
106395,41.942285,-87.761726,1
106396,41.942285,-87.761726,1
106397,41.942285,-87.761726,1
106398,41.942285,-87.761726,1
106399,41.776428,-87.627096,1
106400,41.776428,-87.627096,1
106401,41.776428,-87.627096,1
106402,41.776428,-87.627096,1
106403,41.776428,-87.627096,1
106404,41.776428,-87.627096,1
106405,41.776428,-87.627096,1
106406,41.776428,-87.627096,1
106407,41.994679,-87.770899,1
106408,41.994679,-87.770899,1
106409,41.994679,-87.770899,1
106410,41.994679,-87.770899,1
106411,41.994679,-87.770899,1
106412,41.994679,-87.770899,1
106413,41.994679,-87.770899,1
106414,41.994679,-87.770899,1
106431,41.777689,-87.749149,1
106432,41.777689,-87.749149,1
106433,41.777689,-87.749149,1
106434,41.777689,-87.749149,1
106435,41.777689,-87.749149,1
106436,41.777689,-87.749149,1
106437,41.777689,-87.749149,1
106438,41.777689,-87.749149,1
106447,41.925652,-87.63359,1
106448,41.925652,-87.63359,1
106449,41.925652,-87.63359,1
106450,41.925652,-87.63359,1
106451,41.925652,-87.63359,1
106452,41.925652,-87.63359,1
106453,41.925652,-87.63359,1
106454,41.925652,-87.63359,1
106585,42.01743,-87.68776899999999,1
106586,42.01743,-87.68776899999999,1
106587,42.01743,-87.68776899999999,1
106588,42.01743,-87.68776899999999,1
106589,42.01743,-87.68776899999999,1
106590,42.01743,-87.68776899999999,1
106591,42.01743,-87.68776899999999,1
106592,42.01743,-87.68776899999999,1
106631,42.011601,-87.81150600000001,1
106632,42.011601,-87.81150600000001,1
106633,42.011601,-87.81150600000001,1
106634,42.011601,-87.81150600000001,1
106635,42.011601,-87.81150600000001,1
106636,42.011601,-87.81150600000001,1
106637,42.011601,-87.81150600000001,1
106638,42.011601,-87.81150600000001,1
106801,41.725516999999996,-87.61425799999999,1
106802,41.725516999999996,-87.61425799999999,1
106803,41.725516999999996,-87.61425799999999,1
106804,41.725516999999996,-87.61425799999999,1
106805,41.725516999999996,-87.61425799999999,1
106806,41.725516999999996,-87.61425799999999,1
106807,41.725516999999996,-87.61425799999999,1
106808,41.725516999999996,-87.61425799999999,1
107296,41.686398,-87.531635,1
107297,41.686398,-87.531635,1
107298,41.686398,-87.531635,1
107299,41.686398,-87.531635,1
107300,41.686398,-87.531635,1
107301,41.686398,-87.531635,1
107302,41.686398,-87.531635,1
107303,41.686398,-87.531635,1
107352,41.717753,-87.531657,1
107353,41.717753,-87.531657,1
107354,41.717753,-87.531657,1
107355,41.717753,-87.531657,1
107356,41.717753,-87.531657,1
107357,41.717753,-87.531657,1
107358,41.717753,-87.531657,1
107359,41.717753,-87.531657,1
107837,42.01743,-87.68776899999999,1
107838,42.01743,-87.68776899999999,1
107839,42.01743,-87.68776899999999,1
107840,42.01743,-87.68776899999999,1
107841,42.01743,-87.68776899999999,1
107842,42.01743,-87.68776899999999,1
107843,42.01743,-87.68776899999999,1
107844,42.01743,-87.68776899999999,1
107880,42.011601,-87.81150600000001,1
107881,42.011601,-87.81150600000001,1
107882,42.011601,-87.81150600000001,1
107883,42.011601,-87.81150600000001,1
107884,42.011601,-87.81150600000001,1
107885,42.011601,-87.81150600000001,1
107886,42.011601,-87.81150600000001,1
107887,42.011601,-87.81150600000001,1
108050,41.725516999999996,-87.61425799999999,1
108051,41.725516999999996,-87.61425799999999,1
108052,41.725516999999996,-87.61425799999999,1
108053,41.725516999999996,-87.61425799999999,1
108054,41.725516999999996,-87.61425799999999,1
108055,41.725516999999996,-87.61425799999999,1
108056,41.725516999999996,-87.61425799999999,1
108057,41.725516999999996,-87.61425799999999,1
108551,41.686398,-87.531635,1
108552,41.686398,-87.531635,1
108553,41.686398,-87.531635,1
108554,41.686398,-87.531635,1
108555,41.686398,-87.531635,1
108556,41.686398,-87.531635,1
108557,41.686398,-87.531635,1
108558,41.686398,-87.531635,1
108607,41.717753,-87.531657,1
108608,41.717753,-87.531657,1
108609,41.717753,-87.531657,1
108610,41.717753,-87.531657,1
108611,41.717753,-87.531657,1
108612,41.717753,-87.531657,1
108613,41.717753,-87.531657,1
108614,41.717753,-87.531657,1
108962,41.95469,-87.800991,1
108963,41.95469,-87.800991,1
108964,41.95469,-87.800991,1
108965,41.95469,-87.800991,1
108966,41.95469,-87.800991,1
108967,41.95469,-87.800991,1
108968,41.95469,-87.800991,1
108969,41.95469,-87.800991,1
108970,41.95469,-87.800991,1
108971,41.95469,-87.800991,1
108972,41.95469,-87.800991,1
108973,41.994991,-87.769279,1
108974,41.994991,-87.769279,1
108975,41.994991,-87.769279,1
108976,41.994991,-87.769279,1
108977,41.994991,-87.769279,1
108978,41.994991,-87.769279,1
108979,41.994991,-87.769279,1
108980,41.994991,-87.769279,1
108981,41.974089,-87.824812,1
108982,41.974089,-87.824812,1
108983,41.974089,-87.824812,1
108984,41.974089,-87.824812,1
108985,41.974089,-87.824812,1
108986,41.974089,-87.824812,1
108987,41.974089,-87.824812,1
108988,41.974089,-87.824812,1
108989,41.9216,-87.666455,1
108990,41.9216,-87.666455,1
108991,41.9216,-87.666455,1
108992,41.9216,-87.666455,1
108993,41.9216,-87.666455,1
108994,41.9216,-87.666455,1
108995,41.9216,-87.666455,1
108996,41.9216,-87.666455,1
108997,41.891118,-87.65449100000001,1
108998,41.891118,-87.65449100000001,1
108999,41.891118,-87.65449100000001,1
109000,41.891118,-87.65449100000001,1
109001,41.891118,-87.65449100000001,1
109002,41.891118,-87.65449100000001,1
109003,41.891118,-87.65449100000001,1
109004,41.891118,-87.65449100000001,1
109005,41.867108,-87.654224,1
109006,41.867108,-87.654224,1
109007,41.867108,-87.654224,1
109008,41.867108,-87.654224,1
109009,41.867108,-87.654224,1
109010,41.867108,-87.654224,1
109011,41.867108,-87.654224,1
109012,41.867108,-87.654224,1
109013,41.896282,-87.655232,1
109014,41.896282,-87.655232,1
109015,41.896282,-87.655232,1
109016,41.896282,-87.655232,1
109017,41.896282,-87.655232,1
109018,41.896282,-87.655232,1
109019,41.896282,-87.655232,1
109020,41.896282,-87.655232,1
109021,41.919343,-87.694259,1
109022,41.919343,-87.694259,1
109023,41.919343,-87.694259,1
109024,41.919343,-87.694259,1
109025,41.919343,-87.694259,1
109026,41.919343,-87.694259,1
109027,41.919343,-87.694259,1
109028,41.919343,-87.694259,1
109029,41.921965,-87.632085,1
109030,41.921965,-87.632085,1
109031,41.921965,-87.632085,1
109032,41.921965,-87.632085,1
109033,41.921965,-87.632085,1
109034,41.921965,-87.632085,1
109035,41.921965,-87.632085,1
109036,41.921965,-87.632085,1
109037,41.921965,-87.632085,1
109038,41.688324,-87.676709,1
109039,41.688324,-87.676709,1
109040,41.688324,-87.676709,1
109041,41.688324,-87.676709,1
109042,41.688324,-87.676709,1
109043,41.688324,-87.676709,1
109044,41.688324,-87.676709,1
109045,41.688324,-87.676709,1
109046,41.862292,-87.64886,1
109047,41.862292,-87.64886,1
109048,41.862292,-87.64886,1
109049,41.862292,-87.64886,1
109050,41.862292,-87.64886,1
109051,41.862292,-87.64886,1
109052,41.862292,-87.64886,1
109053,41.862292,-87.64886,1
109054,41.720848,-87.666014,1
109055,41.720848,-87.666014,1
109056,41.720848,-87.666014,1
109057,41.720848,-87.666014,1
109058,41.720848,-87.666014,1
109059,41.720848,-87.666014,1
109060,41.720848,-87.666014,1
109061,41.720848,-87.666014,1
109062,41.720848,-87.666014,1
109063,41.731922,-87.677512,1
109064,41.731922,-87.677512,1
109065,41.731922,-87.677512,1
109066,41.731922,-87.677512,1
109067,41.731922,-87.677512,1
109068,41.731922,-87.677512,1
109069,41.731922,-87.677512,1
109070,41.731922,-87.677512,1
109071,41.891126,-87.61156,1
109072,41.891126,-87.61156,1
109073,41.891126,-87.61156,1
109074,41.891126,-87.61156,1
109075,41.891126,-87.61156,1
109076,41.891126,-87.61156,1
109077,41.891126,-87.61156,1
109078,41.891126,-87.61156,1
109079,41.999128999999996,-87.795585,1
109080,41.999128999999996,-87.795585,1
109081,41.999128999999996,-87.795585,1
109082,41.999128999999996,-87.795585,1
109083,41.999128999999996,-87.795585,1
109084,41.999128999999996,-87.795585,1
109085,41.999128999999996,-87.795585,1
109086,41.999128999999996,-87.795585,1
109087,42.01743,-87.68776899999999,1
109088,42.01743,-87.68776899999999,1
109089,42.01743,-87.68776899999999,1
109090,42.01743,-87.68776899999999,1
109091,42.01743,-87.68776899999999,1
109092,42.01743,-87.68776899999999,1
109093,42.01743,-87.68776899999999,1
109094,42.01743,-87.68776899999999,1
109095,41.907645,-87.760886,1
109096,41.907645,-87.760886,1
109097,41.907645,-87.760886,1
109098,41.907645,-87.760886,1
109099,41.907645,-87.760886,1
109100,41.907645,-87.760886,1
109101,41.907645,-87.760886,1
109102,41.907645,-87.760886,1
109103,41.732984,-87.649642,1
109104,41.732984,-87.649642,1
109105,41.732984,-87.649642,1
109106,41.732984,-87.649642,1
109107,41.732984,-87.649642,1
109108,41.732984,-87.649642,1
109109,41.732984,-87.649642,1
109110,41.732984,-87.649642,1
109111,41.981964000000005,-87.812827,1
109112,41.981964000000005,-87.812827,1
109113,41.981964000000005,-87.812827,1
109114,41.981964000000005,-87.812827,1
109115,41.981964000000005,-87.812827,1
109116,41.981964000000005,-87.812827,1
109117,41.981964000000005,-87.812827,1
109118,41.981964000000005,-87.812827,1
109119,41.944869,-87.832763,1
109120,41.944869,-87.832763,1
109121,41.944869,-87.832763,1
109122,41.944869,-87.832763,1
109123,41.944869,-87.832763,1
109124,41.944869,-87.832763,1
109125,41.944869,-87.832763,1
109126,41.944869,-87.832763,1
109127,41.944869,-87.832763,1
109128,42.011601,-87.81150600000001,1
109129,42.011601,-87.81150600000001,1
109130,42.011601,-87.81150600000001,1
109131,42.011601,-87.81150600000001,1
109132,42.011601,-87.81150600000001,1
109133,42.011601,-87.81150600000001,1
109134,42.011601,-87.81150600000001,1
109135,42.011601,-87.81150600000001,1
109136,41.94983,-87.69845699999999,1
109137,41.94983,-87.69845699999999,1
109138,41.94983,-87.69845699999999,1
109139,41.94983,-87.69845699999999,1
109140,41.94983,-87.69845699999999,1
109141,41.94983,-87.69845699999999,1
109142,41.94983,-87.69845699999999,1
109143,41.94983,-87.69845699999999,1
109144,41.979243,-87.750938,1
109145,41.979243,-87.750938,1
109146,41.979243,-87.750938,1
109147,41.979243,-87.750938,1
109148,41.979243,-87.750938,1
109149,41.979243,-87.750938,1
109150,41.979243,-87.750938,1
109151,41.979243,-87.750938,1
109152,41.986921,-87.689778,1
109153,41.986921,-87.689778,1
109154,41.986921,-87.689778,1
109155,41.986921,-87.689778,1
109156,41.986921,-87.689778,1
109157,41.986921,-87.689778,1
109158,41.986921,-87.689778,1
109159,41.986921,-87.689778,1
109160,41.801497999999995,-87.763416,1
109161,41.801497999999995,-87.763416,1
109162,41.801497999999995,-87.763416,1
109163,41.801497999999995,-87.763416,1
109164,41.801497999999995,-87.763416,1
109165,41.801497999999995,-87.763416,1
109166,41.801497999999995,-87.763416,1
109167,41.801497999999995,-87.763416,1
109168,41.906638,-87.701431,1
109169,41.906638,-87.701431,1
109170,41.906638,-87.701431,1
109171,41.906638,-87.701431,1
109172,41.906638,-87.701431,1
109173,41.906638,-87.701431,1
109174,41.906638,-87.701431,1
109175,41.906638,-87.701431,1
109176,41.723195000000004,-87.64997,1
109177,41.723195000000004,-87.64997,1
109178,41.723195000000004,-87.64997,1
109179,41.723195000000004,-87.64997,1
109180,41.723195000000004,-87.64997,1
109181,41.723195000000004,-87.64997,1
109182,41.723195000000004,-87.64997,1
109183,41.723195000000004,-87.64997,1
109184,41.868077,-87.666901,1
109185,41.868077,-87.666901,1
109186,41.868077,-87.666901,1
109187,41.868077,-87.666901,1
109188,41.868077,-87.666901,1
109189,41.868077,-87.666901,1
109190,41.868077,-87.666901,1
109191,41.868077,-87.666901,1
109192,41.868077,-87.666901,1
109193,41.869215999999994,-87.627561,1
109194,41.869215999999994,-87.627561,1
109195,41.869215999999994,-87.627561,1
109196,41.869215999999994,-87.627561,1
109197,41.869215999999994,-87.627561,1
109198,41.869215999999994,-87.627561,1
109199,41.869215999999994,-87.627561,1
109200,41.869215999999994,-87.627561,1
109201,41.662014,-87.72460799999999,1
109202,41.662014,-87.72460799999999,1
109203,41.662014,-87.72460799999999,1
109204,41.662014,-87.72460799999999,1
109205,41.662014,-87.72460799999999,1
109206,41.662014,-87.72460799999999,1
109207,41.662014,-87.72460799999999,1
109208,41.662014,-87.72460799999999,1
109209,41.961743,-87.76007,1
109210,41.961743,-87.76007,1
109211,41.961743,-87.76007,1
109212,41.961743,-87.76007,1
109213,41.961743,-87.76007,1
109214,41.961743,-87.76007,1
109215,41.961743,-87.76007,1
109216,41.961743,-87.76007,1
109217,41.953067,-87.776792,1
109218,41.953067,-87.776792,1
109219,41.953067,-87.776792,1
109220,41.953067,-87.776792,1
109221,41.953067,-87.776792,1
109222,41.953067,-87.776792,1
109223,41.953067,-87.776792,1
109224,41.953067,-87.776792,1
109234,41.958271,-87.702575,1
109235,41.958271,-87.702575,1
109236,41.958271,-87.702575,1
109237,41.958271,-87.702575,1
109238,41.958271,-87.702575,1
109239,41.958271,-87.702575,1
109240,41.958271,-87.702575,1
109241,41.958271,-87.702575,1
109242,41.932094,-87.700117,1
109243,41.932094,-87.700117,1
109244,41.932094,-87.700117,1
109245,41.932094,-87.700117,1
109246,41.932094,-87.700117,1
109247,41.932094,-87.700117,1
109248,41.932094,-87.700117,1
109249,41.932094,-87.700117,1
109250,41.994469,-87.667736,1
109251,41.994469,-87.667736,1
109252,41.994469,-87.667736,1
109253,41.994469,-87.667736,1
109254,41.994469,-87.667736,1
109255,41.994469,-87.667736,1
109256,41.994469,-87.667736,1
109257,41.994469,-87.667736,1
109258,42.006858,-87.675919,1
109259,42.006858,-87.675919,1
109260,42.006858,-87.675919,1
109261,42.006858,-87.675919,1
109262,42.006858,-87.675919,1
109263,42.006858,-87.675919,1
109264,42.006858,-87.675919,1
109265,42.006858,-87.675919,1
109266,41.916265,-87.800515,1
109267,41.916265,-87.800515,1
109268,41.916265,-87.800515,1
109269,41.916265,-87.800515,1
109270,41.916265,-87.800515,1
109271,41.916265,-87.800515,1
109272,41.916265,-87.800515,1
109273,41.916265,-87.800515,1
109274,41.916265,-87.800515,1
109275,41.846075,-87.716277,1
109276,41.846075,-87.716277,1
109277,41.846075,-87.716277,1
109278,41.846075,-87.716277,1
109279,41.846075,-87.716277,1
109280,41.846075,-87.716277,1
109281,41.846075,-87.716277,1
109282,41.846075,-87.716277,1
109283,41.918704999999996,-87.752329,1
109284,41.918704999999996,-87.752329,1
109285,41.918704999999996,-87.752329,1
109286,41.918704999999996,-87.752329,1
109287,41.918704999999996,-87.752329,1
109288,41.918704999999996,-87.752329,1
109289,41.918704999999996,-87.752329,1
109290,41.918704999999996,-87.752329,1
109291,41.682587,-87.707973,1
109292,41.682587,-87.707973,1
109293,41.682587,-87.707973,1
109294,41.682587,-87.707973,1
109295,41.682587,-87.707973,1
109296,41.682587,-87.707973,1
109297,41.682587,-87.707973,1
109298,41.682587,-87.707973,1
109299,41.725516999999996,-87.61425799999999,1
109300,41.725516999999996,-87.61425799999999,1
109301,41.725516999999996,-87.61425799999999,1
109302,41.725516999999996,-87.61425799999999,1
109303,41.725516999999996,-87.61425799999999,1
109304,41.725516999999996,-87.61425799999999,1
109305,41.725516999999996,-87.61425799999999,1
109306,41.725516999999996,-87.61425799999999,1
109307,41.948167,-87.730698,1
109308,41.948167,-87.730698,1
109309,41.948167,-87.730698,1
109310,41.948167,-87.730698,1
109311,41.948167,-87.730698,1
109312,41.948167,-87.730698,1
109313,41.948167,-87.730698,1
109314,41.948167,-87.730698,1
109315,41.963976,-87.69181,1
109316,41.963976,-87.69181,1
109317,41.963976,-87.69181,1
109318,41.963976,-87.69181,1
109319,41.963976,-87.69181,1
109320,41.963976,-87.69181,1
109321,41.963976,-87.69181,1
109322,41.963976,-87.69181,1
109323,41.953705,-87.733974,1
109324,41.953705,-87.733974,1
109325,41.953705,-87.733974,1
109326,41.953705,-87.733974,1
109327,41.953705,-87.733974,1
109328,41.953705,-87.733974,1
109329,41.953705,-87.733974,1
109330,41.953705,-87.733974,1
109331,41.964242,-87.757639,1
109332,41.964242,-87.757639,1
109333,41.964242,-87.757639,1
109334,41.964242,-87.757639,1
109335,41.964242,-87.757639,1
109336,41.964242,-87.757639,1
109337,41.964242,-87.757639,1
109338,41.964242,-87.757639,1
109339,41.990284,-87.797127,1
109340,41.990284,-87.797127,1
109341,41.990284,-87.797127,1
109342,41.990284,-87.797127,1
109343,41.990284,-87.797127,1
109344,41.990284,-87.797127,1
109345,41.990284,-87.797127,1
109346,41.990284,-87.797127,1
109347,42.008314,-87.77792099999999,1
109348,42.008314,-87.77792099999999,1
109349,42.008314,-87.77792099999999,1
109350,42.008314,-87.77792099999999,1
109351,42.008314,-87.77792099999999,1
109352,42.008314,-87.77792099999999,1
109353,42.008314,-87.77792099999999,1
109354,42.008314,-87.77792099999999,1
109355,41.991429,-87.747113,1
109356,41.991429,-87.747113,1
109357,41.991429,-87.747113,1
109358,41.991429,-87.747113,1
109359,41.991429,-87.747113,1
109360,41.991429,-87.747113,1
109361,41.991429,-87.747113,1
109362,41.991429,-87.747113,1
109363,41.843810999999995,-87.686763,1
109364,41.843810999999995,-87.686763,1
109365,41.843810999999995,-87.686763,1
109366,41.843810999999995,-87.686763,1
109367,41.843810999999995,-87.686763,1
109368,41.843810999999995,-87.686763,1
109369,41.843810999999995,-87.686763,1
109370,41.843810999999995,-87.686763,1
109371,41.921177,-87.79518,1
109372,41.921177,-87.79518,1
109373,41.921177,-87.79518,1
109374,41.921177,-87.79518,1
109375,41.921177,-87.79518,1
109376,41.921177,-87.79518,1
109377,41.921177,-87.79518,1
109378,41.921177,-87.79518,1
109379,41.852652,-87.719887,1
109380,41.852652,-87.719887,1
109381,41.852652,-87.719887,1
109382,41.852652,-87.719887,1
109383,41.852652,-87.719887,1
109384,41.852652,-87.719887,1
109385,41.852652,-87.719887,1
109386,41.852652,-87.719887,1
109387,41.857402,-87.694991,1
109388,41.857402,-87.694991,1
109389,41.857402,-87.694991,1
109390,41.857402,-87.694991,1
109391,41.857402,-87.694991,1
109392,41.857402,-87.694991,1
109393,41.857402,-87.694991,1
109394,41.857402,-87.694991,1
109395,41.868142,-87.696269,1
109396,41.868142,-87.696269,1
109397,41.868142,-87.696269,1
109398,41.868142,-87.696269,1
109399,41.868142,-87.696269,1
109400,41.868142,-87.696269,1
109401,41.868142,-87.696269,1
109402,41.868142,-87.696269,1
109403,41.846283,-87.656913,1
109404,41.846283,-87.656913,1
109405,41.846283,-87.656913,1
109406,41.846283,-87.656913,1
109407,41.846283,-87.656913,1
109408,41.846283,-87.656913,1
109409,41.846283,-87.656913,1
109410,41.846283,-87.656913,1
109411,41.721474,-87.648064,1
109412,41.721474,-87.648064,1
109413,41.721474,-87.648064,1
109414,41.721474,-87.648064,1
109415,41.721474,-87.648064,1
109416,41.721474,-87.648064,1
